,Sample,SampleName,LOC_OS04G56400,Tissue,Treatment
6696,SRX4961160,ntl_control_2,113.8,seedling,control
6697,SRX4961161,ntl_control_3,119.0,seedling,control
6698,SRX4961162,ntl_heat_1,141.3,seedling,heat
6699,SRX4961163,ntl_heat_2,136.9,seedling,heat
6700,SRX4961164,ntl_heat_3,137.6,seedling,heat
6701,SRX4963553,OX-23-1,46.3,endosperm,--
6702,SRX4963554,OX-23-2,22.0,endosperm,--
6703,SRX4963555,WT-1,12.1,endosperm,--
6704,SRX4963556,WT-2,5.2,endosperm,--
6705,SRX4963557,KO1_1,4.1,endosperm,--
6706,SRX4963558,KO3_1,13.6,endosperm,--
6707,SRX4963559,WT1_1,25.6,endosperm,--
6708,SRX4963560,WT3_1,19.9,endosperm,--
6709,SRX4967080,Control_BPH,134.2,leaf,Control_BPH
6710,SRX4967081,Control_no BPH,145.6,leaf,Control_no BPH
6711,SRX4967082,YC7010,169.6,leaf,YC7010
6712,SRX4967083,control,159.8,leaf,control
6713,SRX4967084,YC7010_BPH,145.6,leaf,YC7010_BPH
6714,SRX4967085,YC7010_no BPH,158.5,leaf,YC7010_no BPH
6715,SRX4991458,Wild-type azygous Rice,179.9,leaf,mock
6716,SRX4991459,Wild-type azygous Rice,184.7,leaf,mock
6717,SRX4991460,Activation MIR7695 Rice,187.9,leaf,mock
6718,SRX4991462,Activation MIR7695 Rice,170.4,leaf,mock
6719,SRX4991463,Wild-type azygous Rice infected with Magnaporthe oryzae,178.7,leaf,Magnaporthe oryzae strain Guy11
6720,SRX4991464,Wild-type azygous Rice infected with Magnaporthe oryzae,171.9,leaf,Magnaporthe oryzae strain Guy11
6721,SRX4991465,Activation MIR7695 Rice infected with Magnaporthe oryzae,162.5,leaf,Magnaporthe oryzae strain Guy11
6722,SRX4991466,Activation MIR7695 Rice infected with Magnaporthe oryzae,171.0,leaf,Magnaporthe oryzae strain Guy11
6723,SRX5004522,D120h-II3,0.0,flag leaf,heat stress 120h
6724,SRX5004523,D120h-II8,0.0,flag leaf,heat stress 120h
6725,SRX5004524,T-24h,97.2,flag leaf,heat stress 24h
6726,SRX5004525,T-72h,197.4,flag leaf,heat stress
6727,SRX5004526,T-0h,176.4,flag leaf,control 0h
6728,SRX5004527,T-120h,173.6,flag leaf,heat stress 120h
6729,SRX5004528,D72h-II3,0.0,flag leaf,heat stress
6730,SRX5004529,D72h-II8,0.0,flag leaf,heat stress
6731,SRX5004530,D24h-II8,0.0,flag leaf,heat stress 24h
6732,SRX5004531,D120h-F8,0.0,flag leaf,heat stress 120h
6733,SRX5004532,D24h-II3,0.0,flag leaf,heat stress 24h
6734,SRX5004533,D24h-F8,0.0,flag leaf,heat stress 24h
6735,SRX5004534,D72h-F8,0.0,flag leaf,heat stress 24h
6736,SRX5004535,D0h-II8,0.0,flag leaf,control 0h
6737,SRX5004536,D0h-F8,0.0,flag leaf,control 0h
6738,SRX5004537,D0h-II3,0.0,flag leaf,control 0h
6739,SRX5055383,Osativa_Bose_Institute_Rep1_Cold,133.3,leaves,Cold
6740,SRX5055384,Osativa_Bose_Institute_Rep2_Cold,157.6,leaves,Cold
6741,SRX5055385,Osativa_Bose_Institute_Rep1_Control,138.9,leaves,Normal
6742,SRX5055386,Osativa_Bose_Institute_Rep2_Control,140.0,leaves,Normal
6743,SRX5059070,WT-1,308.8,leaves,--
6744,SRX5059071,WT-2,231.8,leaves,--
6745,SRX5059072,WT-3,214.2,leaves,--
6746,SRX5059073,OE1-1,220.6,leaves,--
6747,SRX5059074,OE1-2,220.2,leaves,--
6748,SRX5059075,OE1-3,202.6,leaves,--
6749,SRX5059076,NIP-1,231.1,leaves,--
6750,SRX5059077,NIP-2,270.7,leaves,--
6751,SRX5059078,NIP-3,269.6,leaves,--
6752,SRX5059079,C54-1,242.5,leaves,--
6753,SRX5059080,C54-2,220.3,leaves,--
6754,SRX5059081,C54-3,232.4,leaves,--
6755,SRX5059403,Tetep-RNA-2,112.4,leaf,--
6756,SRX5059404,Tetep-RNA-1,107.4,leaf,--
6757,SRX5065830,non-infested (0h),80.7,Leaf sheath,non-infested (0h)
6758,SRX5065831,non-infested (0h),79.5,Leaf sheath,non-infested (0h)
6759,SRX5065832,non-infested (0h),81.6,Leaf sheath,non-infested (0h)
6760,SRX5065833,early feeding stage (6-24h),67.1,Leaf sheath,early feeding stage (6-24h)
6761,SRX5065834,early feeding stage (6-24h),72.4,Leaf sheath,early feeding stage (6-24h)
6762,SRX5065835,early feeding stage (6-24h),72.8,Leaf sheath,early feeding stage (6-24h)
6763,SRX5065836,late feeding stage (48-72h),74.8,Leaf sheath,late feeding stage (48-72h)
